FlashId,I,V,,,Irradiance,R_s,R_sh
1604,3.075594402,10.07964981,,,,,
1604,3.075737298,10.19165027,,,,,
1604,3.075091627,10.33865058,,,,,
1604,3.074653108,10.40465057,,,,,
1604,3.074086078,10.46565044,,,,,
1604,3.074006238,10.52465045,,,,,
1604,3.073784461,10.58265006,,,,,
1604,3.073482604,10.64665019,,,,,
1604,3.073302066,10.69865024,,,,,
1604,3.072941468,10.76065051,,,,,
1604,3.072275897,10.83065021,,,,,
1604,3.071672664,10.88965023,,,,,
1604,3.070968731,10.95365035,,,,,
1604,3.070927253,11.00965011,,,,,
1604,3.070750311,11.06764972,,,,,
1604,3.070365258,11.12165058,,,,,
1604,3.070119745,11.17465007,,,,,
1604,3.069740446,11.23064983,,,,,
1604,3.069158551,11.28865039,,,,,
1604,3.068856934,11.34265029,,,,,
1604,3.068757674,11.39165008,,,,,
1604,3.068555078,11.44264972,,,,,
1604,3.068304769,11.49165046,,,,,
1604,3.067880636,11.5416497,,,,,
1604,3.06744883,11.58365047,,,,,
1604,3.067147213,11.62765014,,,,,
1604,3.066865496,11.67465007,,,,,
1604,3.066501782,11.71664989,,,,,
1604,3.066022264,11.76265037,,,,,
1604,3.065335834,11.80465019,,,,,
1604,3.064733799,11.83865058,,,,,
1604,3.064889163,11.86665046,,,,,
1604,3.065032059,11.90565002,,,,,
1604,3.064764009,11.93965042,,,,,
1604,3.064432182,11.97564971,,,,,
1604,3.064077099,12.01364982,,,,,
1604,3.063214686,12.0766505,,,,,
1604,3.061415295,12.1846503,,,,,
1604,3.061113439,12.21265018,,,,,
1604,3.060986606,12.23965061,,,,,
1604,3.060735818,12.26465023,,,,,
1604,3.060444751,12.28964984,,,,,
1604,3.059806273,12.32865035,,,,,
1604,3.059140222,12.37865055,,,,,
1604,3.058650155,12.40165031,,,,,
1604,3.058096551,12.42664993,,,,,
1604,3.057472938,12.47265041,,,,,
1604,3.056794181,12.51364982,,,,,
1604,3.05638707,12.53665054,,,,,
1604,3.056159299,12.55765045,,,,,
1604,3.055840419,12.58065021,,,,,
1604,3.055279383,12.61764991,,,,,
1604,3.054568498,12.65565002,,,,,
1604,3.054074115,12.68065059,,,,,
1604,3.053851379,12.70365035,,,,,
1604,3.053235917,12.75664985,,,,,
1604,3.052764551,12.7926501,,,,,
1604,3.051946494,12.83664977,,,,,
1604,3.051169435,12.87565029,,,,,
1604,3.050252836,12.91264999,,,,,
1604,3.049548904,12.95464981,,,,,
1604,3.049032223,12.9876498,,,,,
1604,3.048497561,13.01965034,,,,,
1604,3.047638265,13.06564987,,,,,
1604,3.046627201,13.12365043,,,,,
1604,3.045224611,13.19564998,,,,,
1604,3.043336029,13.28365028,,,,,
1604,3.040799859,13.38765037,,,,,
1604,3.03788367,13.50965011,,,,,
1604,3.034269064,13.64165008,,,,,
1604,3.029073727,13.80465019,,,,,
1604,3.022607906,13.97765052,,,,,
1604,3.017067316,14.11064994,,,,,
1604,3.012882323,14.21664989,,,,,
1604,3.007395439,14.34565055,,,,,
1604,3.000230002,14.49365032,,,,,
1604,2.995191946,14.59164989,,,,,
1604,2.990317646,14.67864978,,,,,
1604,2.985033359,14.77865016,,,,,
1604,2.978614291,14.89364994,,,,,
1604,2.973317536,14.98165023,,,,,
1604,2.968583015,15.05265033,,,,,
1604,2.963093014,15.13265026,,,,,
1604,2.956143121,15.22265041,,,,,
1604,2.949992344,15.30065048,,,,,
1604,2.945661817,15.35764968,,,,,
1604,2.939648422,15.43165004,,,,,
1604,2.933866634,15.49964988,,,,,
1604,2.927513021,15.56965053,,,,,
1604,2.923541414,15.61165035,,,,,
1604,2.917912832,15.66964996,,,,,
1604,2.911092888,15.7386502,,,,,
1604,2.905357134,15.79464996,,,,,
1604,2.901179333,15.83464992,,,,,
1604,2.895634907,15.88364971,,,,,
1604,2.889136479,15.94065082,,,,,
1604,2.882872057,15.99065006,,,,,
1604,2.873922813,16.0616492,,,,,
1604,2.866928085,16.11364925,,,,,
1604,2.860696749,16.15864932,,,,,
1604,2.856275353,16.18964946,,,,,
1604,2.851382592,16.22265041,,,,,
1604,2.844201331,16.27065074,,,,,
1604,2.838267775,16.3096503,,,,,
1604,2.8341245,16.33665073,,,,,
1604,2.828818155,16.37064922,,,,,
1604,2.822329318,16.41065013,,,,,
1604,2.815974026,16.44865024,,,,,
1604,2.812274305,16.4706496,,,,,
1604,2.806685284,16.50164974,,,,,
1604,2.79982506,16.53964984,,,,,
1604,2.793451068,16.57365024,,,,,
1604,2.784255591,16.62265003,,,,,
1604,2.777792409,16.65565097,,,,,
1604,2.771406908,16.6866492,,,,,
1604,2.761831893,16.73265064,,,,,
1604,2.754802639,16.76465023,,,,,
1604,2.748867885,16.79165065,,,,,
1604,2.739210633,16.83464992,,,,,
1604,2.732365035,16.86465061,,,,,
1604,2.72607328,16.89165103,,,,,
1604,2.715803443,16.9346503,,,,,
1604,2.710449146,16.95664966,,,,,
1604,2.703855294,16.98265064,,,,,
1604,2.694463695,17.01964939,,,,,
1604,2.688008664,17.04465091,,,,,
1604,2.681167142,17.07064998,,,,,
1604,2.672154841,17.10365093,,,,,
1604,2.66530205,17.12865055,,,,,
1604,2.65924382,17.14965045,,,,,
1604,2.650015257,17.18165004,,,,,
1604,2.642943566,17.20565021,,,,,
1604,2.636601222,17.22665012,,,,,
1604,2.627697293,17.25564945,,,,,
1604,2.62088598,17.27765071,,,,,
1604,2.613840422,17.29965007,,,,,
1604,2.604557434,17.3286494,,,,,
1604,2.597218412,17.35065067,,,,,
1604,2.586362365,17.38265026,,,,,
1604,2.573883869,17.41864955,,,,,
1604,2.562989221,17.44964969,,,,,
1604,2.549105977,17.48864925,,,,,
1604,2.540085285,17.51365077,,,,,
1604,2.52756627,17.54664981,,,,,
1604,2.511357604,17.58864963,,,,,
1604,2.489597318,17.64064968,,,,,
1604,2.465675846,17.69465053,,,,,
1604,2.437812256,17.75365055,,,,,
1604,2.40757697,17.81565082,,,,,
1604,2.359944053,17.90965068,,,,,
1604,2.32514999,17.97665012,,,,,
1604,2.299612542,18.023651,,,,,
1604,2.264613964,18.08564937,,,,,
1604,2.223464849,18.15764987,,,,,
1604,2.181733121,18.22865093,,,,,
1604,2.158312984,18.26665103,,,,,
1604,2.124896576,18.31865108,,,,,
1604,2.082508147,18.38364971,,,,,
1604,2.03944144,18.44664943,,,,,
1604,2.016858781,18.47965038,,,,,
1604,1.981329977,18.52664936,,,,,
1604,1.943442424,18.5766505,,,,,
1604,1.899787948,18.63265026,,,,,
1604,1.879190253,18.65864932,,,,,
1604,1.841637044,18.70465076,,,,,
1604,1.799912987,18.75465,,,,,
1604,1.757847634,18.80464923,,,,,
1604,1.731578921,18.83464992,,,,,
1604,1.69991599,18.86964977,,,,,
1604,1.657774753,18.91564929,,,,,
1604,1.616857245,18.95964992,,,,,
1604,1.592979768,18.98464954,,,,,
1604,1.56034965,19.01864994,,,,,
1604,1.516646383,19.06265056,,,,,
1604,1.4750675,19.10465038,,,,,
1604,1.448700725,19.12965,,,,,
1604,1.418182764,19.15864932,,,,,
1604,1.376781902,19.19664943,,,,,
1604,1.333340212,19.23665035,,,,,
1604,1.305238542,19.26164997,,,,,
1604,1.274952787,19.28865039,,,,,
1604,1.233496061,19.32464969,,,,,
1604,1.191197422,19.3626498,,,,,
1604,1.164383497,19.38565051,,,,,
1604,1.132140829,19.41265094,,,,,
1604,1.090273277,19.44664943,,,,,
1604,1.049517127,19.47965038,,,,,
1604,0.994157977,19.523651,,,,,
1604,0.950635908,19.55764949,,,,,
1604,0.905573387,19.59264934,,,,,
1604,0.845299658,19.63865077,,,,,
1604,0.808655435,19.66665065,,,,,
1604,0.766763247,19.69765079,,,,,
1604,0.707170972,19.74164951,,,,,
1604,0.663270683,19.77264965,,,,,
1604,0.623629773,19.80064952,,,,,
1604,0.56090223,19.84264934,,,,,
1604,0.526644268,19.86565006,,,,,
1604,0.478630164,19.898651,,,,,
1604,0.422395684,19.9366492,,,,,
1604,0.385411093,19.96165073,,,,,
1604,0.34387297,19.98864925,,,,,
1604,0.285567452,20.02664936,,,,,
1604,0.246482992,20.05165088,,,,,
1604,0.203995962,20.0786494,,,,,
1604,0.129159512,20.12565029,,,,,
1604,0.019810755,20.19465053,,,,,
1604,0,20.19465,,,,,
1605,1.5455,0,,,,,
1605,1.545407,0.424792644,,,,,
1605,1.545407,0.502792593,,,,,
1605,1.545211482,0.566792604,,,,,
1605,1.544234128,0.643792626,,,,,
1605,1.544722805,0.712792632,,,,,
1605,1.544136369,0.788792607,,,,,
1605,1.544826623,0.833792623,,,,,
1605,1.544722805,0.913792607,,,,,
1605,1.543843093,0.989792582,,,,,
1605,1.543549933,1.05779266,,,,,
1605,1.54306114,1.114792582,,,,,
1605,1.543158898,1.173792597,,,,,
1605,1.542865739,1.232792612,,,,,
1605,1.542889974,1.286792632,,,,,
1605,1.542474704,1.336792585,,,,,
1605,1.542572462,1.361792561,,,,,
1605,1.543761181,1.418792602,,,,,
1605,1.543983031,1.596792575,,,,,
1605,1.542963497,1.661792632,,,,,
1605,1.542181544,1.727792617,,,,,
1605,1.541945944,1.790792581,,,,,
1605,1.541204073,1.855792638,,,,,
1605,1.541634375,1.914792534,,,,,
1605,1.541596856,1.975792643,,,,,
1605,1.541204073,2.029792544,,,,,
1605,1.541301832,2.086792704,,,,,
1605,1.541344594,2.139792677,,,,,
1605,1.541008556,2.202792641,,,,,
1605,1.541008556,2.259792563,,,,,
1605,1.540910913,2.318792578,,,,,
1605,1.541101304,2.371792551,,,,,
1605,1.541017994,2.423792597,,,,,
1605,1.540429227,2.472792622,,,,,
1605,1.539640166,2.521792647,,,,,
1605,1.539703902,2.568792578,,,,,
1605,1.539542408,2.620792624,,,,,
1605,1.539452689,2.664792534,,,,,
1605,1.539151489,2.714792725,,,,,
1605,1.53922641,2.755792614,,,,,
1605,1.539151489,2.798792597,,,,,
1605,1.539089152,2.84179258,,,,,
1605,1.538858213,2.887792584,,,,,
1605,1.538683902,2.927792546,,,,,
1605,1.538369536,2.969792601,,,,,
1605,1.538351825,3.015792605,,,,,
1605,1.538136499,3.05779266,,,,,
1605,1.5377831,3.100792643,,,,,
1605,1.537489824,3.141792532,,,,,
1605,1.537427603,3.180792567,,,,,
1605,1.537294423,3.212792632,,,,,
1605,1.537196664,3.240792509,,,,,
1605,1.537292209,3.275792595,,,,,
1605,1.53678151,3.414792534,,,,,
1605,1.536422983,3.442792651,,,,,
1605,1.536023675,3.469792601,,,,,
1605,1.535534998,3.498792645,,,,,
1605,1.535614114,3.528792616,,,,,
1605,1.535632757,3.556792733,,,,,
1605,1.535545601,3.585792538,,,,,
1605,1.53541044,3.613792654,,,,,
1605,1.53514408,3.643792626,,,,,
1605,1.535113086,3.663792607,,,,,
1605,1.535031057,3.690792557,,,,,
1605,1.534705039,3.718792673,,,,,
1605,1.534362126,3.744792696,,,,,
1605,1.534090872,3.766792532,,,,,
1605,1.533482414,3.809792515,,,,,
1605,1.533569337,3.830792662,,,,,
1605,1.533632257,3.853792664,,,,,
1605,1.533521914,3.877792593,,,,,
1605,1.533384655,3.900792595,,,,,
1605,1.533186575,3.920792576,,,,,
1605,1.532895978,3.946792599,,,,,
1605,1.532905533,3.97379255,,,,,
1605,1.532815581,3.998792645,,,,,
1605,1.532501331,4.022792813,,,,,
1605,1.532211784,4.042792794,,,,,
1605,1.531820749,4.067792412,,,,,
1605,1.531756081,4.094792839,,,,,
1605,1.531650283,4.12179279,,,,,
1605,1.531374251,4.142792698,,,,,
1605,1.530941153,4.172792431,,,,,
1605,1.530875437,4.197792527,,,,,
1605,1.53078898,4.219792839,,,,,
1605,1.530256958,4.248792645,,,,,
1605,1.529645005,4.321792599,,,,,
1605,1.529279487,4.354792591,,,,,
1605,1.529255718,4.3757925,,,,,
1605,1.529163668,4.410792824,,,,,
1605,1.528997047,4.430792805,,,,,
1605,1.52879081,4.452792641,,,,,
1605,1.52841702,4.498792645,,,,,
1605,1.528106616,4.529792782,,,,,
1605,1.527715581,4.566792485,,,,,
1605,1.52760652,4.602792736,,,,,
1605,1.527353326,4.638792511,,,,,
1605,1.527076012,4.670792576,,,,,
1605,1.526643264,4.702792641,,,,,
1605,1.526054032,4.741792675,,,,,
1605,1.525610797,4.772792813,,,,,
1605,1.52517432,4.800792691,,,,,
1605,1.52514787,4.836792466,,,,,
1605,1.525105923,4.856792447,,,,,
1605,1.524811598,4.877792832,,,,,
1605,1.524001448,4.929792401,,,,,
1605,1.523564038,4.980792519,,,,,
1605,1.523129076,5.021792408,,,,,
1605,1.522633058,5.052792546,,,,,
1605,1.522436259,5.073792454,,,,,
1605,1.522144265,5.101792809,,,,,
1605,1.521838171,5.130792614,,,,,
1605,1.521313607,5.173792836,,,,,
1605,1.520873634,5.205792424,,,,,
1605,1.520384957,5.241792675,,,,,
1605,1.520288946,5.265792843,,,,,
1605,1.520091681,5.302792546,,,,,
1605,1.520254107,5.358792778,,,,,
1605,1.520222297,5.441792485,,,,,
1605,1.519798521,5.535792824,,,,,
1605,1.519565485,5.6257925,,,,,
1605,1.519016567,5.713792797,,,,,
1605,1.51909848,5.810792443,,,,,
1605,1.51882105,5.90279245,,,,,
1605,1.518996526,5.971792694,,,,,
1605,1.518918809,6.068792817,,,,,
1605,1.518527774,6.168792721,,,,,
1605,1.518325848,6.259792801,,,,,
1605,1.517941338,6.332792755,,,,,
1605,1.517749432,6.408792492,,,,,
1605,1.517354902,6.483792778,,,,,
1605,1.517242578,6.549792763,,,,,
1605,1.516963983,6.617792603,,,,,
1605,1.516670707,6.671792504,,,,,
1605,1.517119768,6.741792675,,,,,
1605,1.51729909,6.956792828,,,,,
1605,1.516866225,7.051792618,,,,,
1605,1.516866225,7.135792729,,,,,
1605,1.516670707,7.221792694,,,,,
1605,1.51660802,7.313792702,,,,,
1605,1.516280022,7.397792813,,,,,
1605,1.515693236,7.486792561,,,,,
1605,1.515617732,7.571792599,,,,,
1605,1.515302318,7.65979242,,,,,
1605,1.515302318,7.73979282,,,,,
1605,1.515204559,7.824792382,,,,,
1605,1.515302318,7.908792492,,,,,
1605,1.515214114,7.98979282,,,,,
1605,1.514873997,8.073792454,,,,,
1605,1.514324847,8.158792492,,,,,
1605,1.514324847,8.241792675,,,,,
1605,1.514566156,8.322793003,,,,,
1605,1.514618123,8.396792408,,,,,
1605,1.514544367,8.476792332,,,,,
1605,1.514324847,8.548792836,,,,,
1605,1.514031687,8.624793049,,,,,
1605,1.513683531,8.696792599,,,,,
1605,1.513151975,8.774792668,,,,,
1605,1.512761057,8.846792218,,,,,
1605,1.512781214,8.917792317,,,,,
1605,1.512663298,8.98979282,,,,,
1605,1.512761057,9.054792401,,,,,
1605,1.512833648,9.127792355,,,,,
1605,1.512750803,9.191792485,,,,,
1605,1.512663298,9.225792881,,,,,
1605,1.512408589,9.308793064,,,,,
1605,1.511948809,9.384792324,,,,,
1605,1.511392667,9.455792424,,,,,
1605,1.511497068,9.513792988,,,,,
1605,1.511510584,9.580792424,,,,,
1605,1.5112363,9.651792523,,,,,
1605,1.510903874,9.712792393,,,,,
1605,1.510590207,9.767792698,,,,,
1605,1.510317438,9.80779266,,,,,
1605,1.510704628,9.862792965,,,,,
1605,1.511462229,10.07779216,,,,,
1605,1.511392667,10.18579292,,,,,
1605,1.511392667,10.2877922,,,,,
1605,1.511184449,10.41079235,,,,,
1605,1.510610714,10.5377922,,,,,
1605,1.510959569,10.67879295,,,,,
1605,1.510814038,10.82979297,,,,,
1605,1.51012192,10.98879242,,,,,
1605,1.509242325,11.15679264,,,,,
1605,1.50885129,11.32079219,,,,,
1605,1.508084134,11.50979232,,,,,
1605,1.506505546,11.70879268,,,,,
1605,1.505655313,11.90379238,,,,,
1605,1.504061927,12.09979248,,,,,
1605,1.502112112,12.30879306,,,,,
1605,1.499225724,12.52379226,,,,,
1605,1.495793681,12.71679306,,,,,
1605,1.492430618,12.87779236,,,,,
1605,1.490454702,13.02179241,,,,,
1605,1.487835258,13.17879295,,,,,
1605,1.48440438,13.33079242,,,,,
1605,1.481483386,13.44879245,,,,,
1605,1.47957645,13.55679226,,,,,
1605,1.477296189,13.66679287,,,,,
1605,1.474370185,13.79179287,,,,,
1605,1.471818321,13.88779258,,,,,
1605,1.46931621,13.97479248,,,,,
1605,1.466133749,14.07879257,,,,,
1605,1.46220464,14.1967926,,,,,
1605,1.460175476,14.25579261,,,,,
1605,1.457959068,14.32079219,,,,,
1605,1.454821234,14.40779304,,,,,
1605,1.45124634,14.49479293,,,,,
1605,1.448250891,14.56579303,,,,,
1605,1.446282666,14.62079239,,,,,
1605,1.44372649,14.69079303,,,,,
1605,1.440303303,14.76979255,,,,,
1605,1.437792453,14.82679271,,,,,
1605,1.435838677,14.86779308,,,,,
1605,1.430013817,14.9837923,,,,,
1605,1.427016038,15.04079246,,,,,
1605,1.424890513,15.07979297,,,,,
1605,1.421946682,15.13379287,,,,,
1605,1.418815722,15.18979263,,,,,
1605,1.415995866,15.23979282,,,,,
1605,1.413949457,15.27579307,,,,,
1605,1.411433364,15.31979274,,,,,
1605,1.408160252,15.37379265,,,,,
1605,1.405486743,15.41679287,,,,,
1605,1.403455598,15.447793,,,,,
1605,1.400901404,15.48479271,,,,,
1605,1.397323131,15.53579235,,,,,
1605,1.394590314,15.57379245,,,,,
1605,1.392496016,15.60179233,,,,,
1605,1.389687462,15.63879299,,,,,
1605,1.38617677,15.68279266,,,,,
1605,1.383516427,15.71579265,,,,,
1605,1.381566496,15.73879242,,,,,
1605,1.37867603,15.77279281,,,,,
1605,1.375089484,15.81379223,,,,,
1605,1.372109532,15.84779262,,,,,
1605,1.370179758,15.87079239,,,,,
1605,1.367465933,15.90079307,,,,,
1605,1.363840704,15.93979263,,,,,
1605,1.361227434,15.9657917,,,,,
1605,1.359012074,15.98779297,,,,,
1605,1.356196879,16.01579284,,,,,
1605,1.352332437,16.0527935,,,,,
1605,1.349824267,16.07679176,,,,,
1605,1.345139305,16.12379265,,,,,
1605,1.342311293,16.15079307,,,,,
1605,1.339088866,16.18079185,,,,,
1605,1.336922211,16.20079231,,,,,
1605,1.33437524,16.22379303,,,,,
1605,1.331023013,16.25279236,,,,,
1605,1.32737145,16.28379249,,,,,
1605,1.320928228,16.33679199,,,,,
1605,1.317177275,16.36679268,,,,,
1605,1.312787104,16.40179252,,,,,
1605,1.309193567,16.42879295,,,,,
1605,1.306133334,16.45179176,,,,,
1605,1.302131984,16.48179245,,,,,
1605,1.298562916,16.50779342,,,,,
1605,1.295138797,16.53179168,,,,,
1605,1.290462806,16.56379318,,,,,
1605,1.286804136,16.58779335,,,,,
1605,1.283724444,16.6077919,,,,,
1605,1.278960948,16.63779258,,,,,
1605,1.275032538,16.6627922,,,,,
1605,1.270008042,16.69479179,,,,,
1605,1.266801462,16.71479225,,,,,
1605,1.263276205,16.73679351,,,,,
1605,1.258234464,16.76779174,,,,,
1605,1.251668083,16.80579185,,,,,
1605,1.243382476,16.85279274,,,,,
1605,1.232383744,16.91179275,,,,,
1605,1.220939096,16.96979332,,,,,
1605,1.207291673,17.03479194,,,,,
1605,1.190376382,17.11279297,,,,,
1605,1.168913269,17.20779228,,,,,
1605,1.149970095,17.2877922,,,,,
1605,1.136978786,17.3387928,,,,,
1605,1.119828244,17.40279197,,,,,
1605,1.099506311,17.47579193,,,,,
1605,1.079943726,17.54479217,,,,,
1605,1.067205145,17.58679199,,,,,
1605,1.051120744,17.63979339,,,,,
1605,1.028488489,17.70479202,,,,,
1605,1.008036754,17.76379203,,,,,
1605,0.993148762,17.79979324,,,,,
1605,0.984071764,17.8217926,,,,,
1605,0.960720009,17.87979316,,,,,
1605,0.941073531,17.92879295,,,,,
1605,0.928282109,17.95979309,,,,,
1605,0.911150618,17.9997921,,,,,
1605,0.888527975,18.05179214,,,,,
1605,0.86889111,18.09579277,,,,,
1605,0.857543056,18.12079239,,,,,
1605,0.8416459,18.15479278,,,,,
1605,0.81888932,18.20279312,,,,,
1605,0.799981801,18.24279213,,,,,
1605,0.787457263,18.26779174,,,,,
1605,0.771462407,18.29979324,,,,,
1605,0.748551731,18.34379196,,,,,
1605,0.730210257,18.37879181,,,,,
1605,0.716716405,18.40379333,,,,,
1605,0.701415414,18.43179321,,,,,
1605,0.679420746,18.47079277,,,,,
1605,0.660289453,18.50479316,,,,,
1605,0.647611054,18.52579307,,,,,
1605,0.631343253,18.5527935,,,,,
1605,0.608722417,18.5887928,,,,,
1605,0.590551059,18.61779213,,,,,
1605,0.577067926,18.63879203,,,,,
1605,0.560649235,18.66379356,,,,,
1605,0.539642583,18.69579315,,,,,
1605,0.517297778,18.72879219,,,,,
1605,0.491578606,18.76679229,,,,,
1605,0.468684331,18.79979324,,,,,
1605,0.447357632,18.82979202,,,,,
1605,0.418589384,18.86979293,,,,,
1605,0.398450385,18.89679336,,,,,
1605,0.3782667,18.92379188,,,,,
1605,0.348558442,18.96179199,,,,,
1605,0.328642574,18.98679351,,,,,
1605,0.306957,19.01379203,,,,,
1605,0.279446129,19.04779243,,,,,
1605,0.260322206,19.07079315,,,,,
1605,0.235958229,19.09979248,,,,,
1605,0.206924727,19.13379287,,,,,
1605,0.189034033,19.15479278,,,,,
1605,0.167817866,19.1797924,,,,,
1605,0.13900071,19.21279335,,,,,
1605,0.117182064,19.23779297,,,,,
1605,0.076826609,19.28179168,,,,,
1605,0.017495911,19.34679222,,,,,
1605,0,19.41212489,,,,,
